"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CCV for HBN 1809428 (WFI/2882)","1","","1571294","CCV","","07/28/2020 18:50","07/28/2020 15:48","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.5,"=","",,0.05,"mg/L",1,5,5,,,2.5,100,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571298","CCV","","07/28/2020 18:50","07/28/2020 16:33","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",1.06,"=","",,0.05,"mg/L",1,5,5,,,1.25,84.8,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571298","CCV","","07/28/2020 18:50","07/28/2020 16:33","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",1.23,"=","",,0.05,"mg/L",1,5,5,,,1.25,98.3,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571298","CCV","","07/28/2020 18:50","07/28/2020 16:33","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.29,"=","",,0.05,"mg/L",1,5,5,,,2.5,91.6,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571300","CCV","","07/28/2020 18:50","07/28/2020 16:46","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",1.13,"=","",,0.05,"mg/L",1,5,5,,,1.25,90.2,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571300","CCV","","07/28/2020 18:50","07/28/2020 16:46","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",1.28,"=","",,0.05,"mg/L",1,5,5,,,1.25,102,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809428 (WFI/2882)","1","","1571300","CCV","","07/28/2020 18:50","07/28/2020 16:46","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.4,"=","",,0.05,"mg/L",1,5,5,,,2.5,96.1,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",49.4,"=","",,1,"ug/L",1,100,100,,,50,98.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",24.6,"=","",,0.1,"ug/L",1,100,100,,,25,98.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",48.7,"=","",,0.4,"ug/L",1,100,100,,,50,97.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",49.5,"=","",,0.2,"ug/L",1,100,100,,,50,98.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",10.3,"=","",,0.04,"ug/L",1,100,100,,,10,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","CCV for HBN 1809469 (MMS/10841","1","","1571488","CCV","","07/29/2020 17:27","07/29/2020 13:52","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",49.4,"=","",,2,"ug/L",1,100,100,,,50,98.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",49.1,"=","",,1,"ug/L",1,100,100,,,50,98.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",24.4,"=","",,0.1,"ug/L",1,100,100,,,25,97.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",48.9,"=","",,0.4,"ug/L",1,100,100,,,50,97.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",50.7,"=","",,0.2,"ug/L",1,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",10.5,"=","",,0.04,"ug/L",1,100,100,,,10,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","CCV for HBN 1809469 (MMS/10841","1","","1571490","CCV","","07/29/2020 17:27","07/29/2020 14:28","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",49.8,"=","",,2,"ug/L",1,100,100,,,50,99.6,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",48.1,"=","",,1,"ug/L",1,100,100,,,50,96.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",25,"=","",,0.1,"ug/L",1,100,100,,,25,99.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",49.5,"=","",,0.4,"ug/L",1,100,100,,,50,99,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",50.7,"=","",,0.2,"ug/L",1,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",10.4,"=","",,0.04,"ug/L",1,100,100,,,10,104,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","CCV for HBN 1809469 (MMS/10841","1","","1571492","CCV","","07/29/2020 17:27","07/29/2020 15:04","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",50.4,"=","",,2,"ug/L",1,100,100,,,50,101,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",48.1,"=","",,1,"ug/L",1,100,100,,,50,96.2,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",24.8,"=","",,0.1,"ug/L",1,100,100,,,25,99.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",48.4,"=","",,0.4,"ug/L",1,100,100,,,50,96.9,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",50,"=","",,0.2,"ug/L",1,100,100,,,50,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.04,"ug/L",1,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","CCV for HBN 1809469 (MMS/10841","1","","1571494","CCV","","07/29/2020 17:28","07/29/2020 15:40","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",50.1,"=","",,2,"ug/L",1,100,100,,,50,100,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",47.7,"=","",,1,"ug/L",1,100,100,,,50,95.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",24.4,"=","",,0.1,"ug/L",1,100,100,,,25,97.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",47.2,"=","",,0.4,"ug/L",1,100,100,,,50,94.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",49.4,"=","",,0.2,"ug/L",1,100,100,,,50,98.8,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.04,"ug/L",1,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","CCV for HBN 1809469 (MMS/10841","1","","1571496","CCV","","07/29/2020 17:28","07/29/2020 16:14","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",48.9,"=","",,2,"ug/L",1,100,100,,,50,97.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","CCV for HBN 1809808 (WDA/4825)","1","","1572659","CCV","","08/04/2020 19:18","08/04/2020 14:06","WDA4825","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.259,"=","",,0.02,"mg/L",1,10,10,,,0.25,104,90,110,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","CCV for HBN 1809808 [WDA/4825]","1","","1572657","CCV","","08/04/2020 19:07","08/04/2020 13:54","WDA4825","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.249,"=","",,0.02,"mg/L",1,10,10,,,0.25,99.6,90,110,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","ICB for HBN 1809428 (WFI/2882)","1","","1571280","ICB","","07/28/2020 18:50","07/28/2020 13:16","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","ICB for HBN 1809428 (WFI/2882)","1","","1571280","ICB","","07/28/2020 18:50","07/28/2020 13:16","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","ICB for HBN 1809428 (WFI/2882)","1","","1571280","ICB","","07/28/2020 18:50","07/28/2020 13:16","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.05,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","ICV for HBN 1809428 (WFI/2882)","1","","1571279","ICV","","07/28/2020 18:50","07/28/2020 13:14","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",1.25,"=","",,0.05,"mg/L",1,5,5,,,1.25,100,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.1,0.05,0.025
"","ICV for HBN 1809428 (WFI/2882)","1","","1571279","ICV","","07/28/2020 18:50","07/28/2020 13:14","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",1.24,"=","",,0.05,"mg/L",1,5,5,,,1.25,99,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.1,0.05,0.025
"","ICV for HBN 1809428 (WFI/2882)","1","","1571279","ICV","","07/28/2020 18:50","07/28/2020 13:14","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.49,"=","",,0.05,"mg/L",1,5,5,,,2.5,99.6,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.1,0.05,0.025
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Arsenic",".","7440-38-2","N","EP200.8",49.1,"=","",,1,"ug/L",1,100,100,,,50,98.2,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",2,1,0.6
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Cadmium",".","7440-43-9","N","EP200.8",24.5,"=","",,0.1,"ug/L",1,100,100,,,25,98.1,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.2,0.1,0.06
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Chromium",".","7440-47-3","N","EP200.8",49.3,"=","",,0.4,"ug/L",1,100,100,,,50,98.6,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",0.8,0.4,0.32
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Copper",".","7440-50-8","N","EP200.8",50.4,"=","",,0.2,"ug/L",1,100,100,,,50,101,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",0.4,0.2,0.124
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Lead",".","7439-92-1","N","EP200.8",9.99,"=","",,0.04,"ug/L",1,100,100,,,10,99.9,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.08,0.04,0.028
"","ICV for HBN 1809469 (MMS/10841","1","","1571481","ICV","","07/29/2020 17:26","07/29/2020 11:29","MMS10841","","","","Zinc",".","7440-66-6","N","EP200.8",49.9,"=","",,2,"ug/L",1,100,100,,,50,99.9,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",4,2,1.24
"","ICV for HBN 1809808 [WDA/4825]","1","","1572655","ICV","","08/04/2020 19:07","08/04/2020 13:42","WDA4825","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.252,"=","",,0.02,"mg/L",1,10,10,,,0.25,101,90,110,,,,,3,"","Waters Department",20,266,"EWW",0.04,0.02,0.012
"","LABREFQC","1","07/21/2020 07:35","1203545002","OS","","07/21/2020 12:14","07/28/2020 15:08","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0,"U","",,0.2,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LABREFQC","1","07/21/2020 10:55","1203563004","OS","","07/21/2020 16:52","07/28/2020 16:39","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.187,"J","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic",".","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",5,2.5,1.5
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium",".","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.5,0.25,0.15
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium",".","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",2,1,0.8
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper",".","7440-50-8","N","EP200.8",0.534,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",1,0.5,0.31
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead",".","7439-92-1","N","EP200.8",0.0755,"J","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.2,0.1,0.07
"","LABREFQC","1","07/22/2020 10:35","1571063","OS","","07/27/2020 17:31","07/29/2020 14:22","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc",".","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",10,5,3.1
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic",".","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",5,2.5,1.5
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium",".","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.5,0.25,0.15
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium",".","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",2,1,0.8
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper",".","7440-50-8","N","EP200.8",0.539,"J","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",1,0.5,0.31
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead",".","7439-92-1","N","EP200.8",0,"U","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.2,0.1,0.07
"","LABREFQC","1","07/22/2020 10:35","1571070","OS","","07/27/2020 17:35","07/29/2020 14:37","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc",".","7440-66-6","N","EP200.8",0,"U","",,5,"ug/L",1,20,50,,,,,,,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",10,5,3.1
"","LABREFQC","9","07/15/2020 14:00","1203461001","OS","","07/16/2020 13:57","07/28/2020 14:54","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.87,"=","",,0.4,"mg/L",4,5,5,,,,,,,,,,,3,"(<10)","Waters Department",20,11,"EWW",0.4,0.2,0.1
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Arsenic",".","7440-38-2","N","EP200.8",978,"=","",,2.5,"ug/L",1,20,50,,,1000,97.8,85,115,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"ACF",5,2.5,1.5
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Cadmium",".","7440-43-9","N","EP200.8",100,"=","",,0.25,"ug/L",1,20,50,,,100,100,85,115,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"ACF",0.5,0.25,0.15
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Chromium",".","7440-47-3","N","EP200.8",416,"=","",,1,"ug/L",1,20,50,,,400,104,85,115,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"ACF",2,1,0.8
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Copper",".","7440-50-8","N","EP200.8",1030,"=","",,0.5,"ug/L",1,20,50,,,1000,103,85,115,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"ACF",1,0.5,0.31
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Lead",".","7439-92-1","N","EP200.8",1040,"=","",,0.1,"ug/L",1,20,50,,,1000,104,85,115,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"ACF",0.2,0.1,0.07
"","LCS for HBN 1809389 [MXX/33486","1","","1571061","LCS","","07/27/2020 17:30","07/29/2020 15:47","MMS10841","MXX33486","E200.2","07/27/2020 16:10","Zinc",".","7440-66-6","N","EP200.8",1020,"=","",,5,"ug/L",1,20,50,,,1000,102,85,115,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"ACF",10,5,3.1
"","LCS for HBN 1809428 (WFI/2882)","1","","1571314","LCS","","07/28/2020 18:54","07/28/2020 15:02","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",2.15,"=","",,0.1,"mg/L",2,5,5,,,2.5,85.8,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571314","LCS","","07/28/2020 18:54","07/28/2020 15:02","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",2.43,"=","",,0.1,"mg/L",2,5,5,,,2.5,97.1,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571314","LCS","","07/28/2020 18:54","07/28/2020 15:02","WFI2882","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.57,"=","",,0.1,"mg/L",2,5,5,,,5,91.5,90,110,,,,,3,"","Waters Department",20,11,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571316","LCS","","07/28/2020 18:54","07/28/2020 15:48","WFI2882","","","","",".","Nitrate","N","SM21 4500NO3-F",2.59,"=","",,0.1,"mg/L",2,5,5,,,2.5,104,70,130,,,,,3,"","Waters Department",20,9,"EWW",0.2,0.1,0.05
"","LCS for HBN 1809428 (WFI/2882)","1","","1571316","LCS","","07/28/2020 18:54","07/28/2020 15:48","WFI2882","","","","",".","Nitrite","N","SM21 4500NO3-F",2.41,"=","",,0.1,"mg/L",2,5,5,,,2.5,96.6,90,110,,,,,3,"","Waters Department",20,10,"EWW",0.2,0.1,0.05
