PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERY,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMITS,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALTE_ORDER,LOQ,LOD,DL,SDG
1231846,RM 36-MOOSE RIVER-DUP,WATER,05/02/2023 10:45,FC5912-15,PS,,05/09/2023 00:00,05/22/2023 12:45,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,1770,,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 36-MOOSE RIVER-DUP,WATER,05/02/2023 10:45,FC5912-15,PS,,05/09/2023 00:00,05/22/2023 12:45,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 40-BING'S LANDING,WATER,05/02/2023 07:13,FC5912-16,PS,,05/09/2023 00:00,05/22/2023 12:50,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,10800,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,80,1000,100,1000,FC5912
1231846,RM 40-BING'S LANDING,WATER,05/02/2023 07:13,FC5912-16,PS,,05/09/2023 00:00,05/22/2023 12:50,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,757,,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 40-BING'S LANDING,WATER,05/02/2023 07:13,FC5912-16,PS,,05/09/2023 00:00,05/22/2023 12:50,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 44-MOUTH OF KILLEY RIVER,WATER,05/02/2023 10:12,FC5912-17,PS,,05/09/2023 00:00,05/22/2023 12:55,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,8850,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,80,1000,100,1000,FC5912
1231846,RM 44-MOUTH OF KILLEY RIVER,WATER,05/02/2023 10:12,FC5912-17,PS,,05/09/2023 00:00,05/22/2023 12:55,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,2070,,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 44-MOUTH OF KILLEY RIVER,WATER,05/02/2023 10:12,FC5912-17,PS,,05/09/2023 00:00,05/22/2023 12:55,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 50-SKILAK LAKE OUTFLOW,WATER,05/02/2023 08:34,FC5912-18,PS,,05/09/2023 00:00,05/22/2023 13:00,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,8370,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,80,1000,100,1000,FC5912
1231846,RM 50-SKILAK LAKE OUTFLOW,WATER,05/02/2023 08:34,FC5912-18,PS,,05/09/2023 00:00,05/22/2023 13:00,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,316,,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 50-SKILAK LAKE OUTFLOW,WATER,05/02/2023 08:34,FC5912-18,PS,,05/09/2023 00:00,05/22/2023 13:00,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 6.5-CUNNINGHAM PARK,WATER,05/03/2023 09:22,FC5912-4,PS,,05/09/2023 00:00,05/22/2023 11:40,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,13700,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,80,1000,100,1000,FC5912
1231846,RM 6.5-CUNNINGHAM PARK,WATER,05/03/2023 09:22,FC5912-4,PS,,05/09/2023 00:00,05/22/2023 11:40,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,0,U,,2.0,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,110,25,2.0,25,FC5912
1231846,RM 6.5-CUNNINGHAM PARK,WATER,05/03/2023 09:22,FC5912-4,PS,,05/09/2023 00:00,05/22/2023 11:40,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,13800,,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 6.5-CUNNINGHAM PARK,WATER,05/03/2023 09:22,FC5912-4,PS,,05/09/2023 00:00,05/22/2023 11:40,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,6780,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 6.5-CUNNINGHAM PARK,WATER,05/03/2023 09:22,FC5912-4,PS,,05/09/2023 00:00,05/22/2023 11:40,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,41.3,,,5.0,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,280,20,5.0,20,FC5912
1231846,RM 70-JIM'S LANDING,WATER,05/02/2023 11:11,FC5912-19,PS,,05/09/2023 00:00,05/22/2023 13:05,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,19100,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,80,1000,100,1000,FC5912
1231846,RM 70-JIM'S LANDING,WATER,05/02/2023 11:11,FC5912-19,PS,,05/09/2023 00:00,05/22/2023 13:05,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,120,300,50,300,FC5912
1231846,RM 70-JIM'S LANDING,WATER,05/02/2023 11:11,FC5912-19,PS,,05/09/2023 00:00,05/22/2023 13:05,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,001,140,5000,100,5000,FC5912
1231846,RM 74-RUSSIAN RIVER,WATER,05/02/2023 10:30,FC5912-20,PS,,05/09/2023 00:00,05/22/2023 19:12,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,24100,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,80,1000,100,1000,FC5912
1231846,RM 74-RUSSIAN RIVER,WATER,05/02/2023 10:30,FC5912-20,PS,,05/09/2023 00:00,05/22/2023 19:12,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,120,300,50,300,FC5912
1231846,RM 74-RUSSIAN RIVER,WATER,05/02/2023 10:30,FC5912-20,PS,,05/09/2023 00:00,05/22/2023 19:12,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,140,5000,100,5000,FC5912
1231846,RM 79.5-JUNEAU CREEK,WATER,05/02/2023 09:35,FC5912-22,PS,,05/09/2023 00:00,05/22/2023 19:22,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,20000,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,80,1000,100,1000,FC5912
1231846,RM 79.5-JUNEAU CREEK,WATER,05/02/2023 09:35,FC5912-22,PS,,05/09/2023 00:00,05/22/2023 19:22,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,120,300,50,300,FC5912
1231846,RM 79.5-JUNEAU CREEK,WATER,05/02/2023 09:35,FC5912-22,PS,,05/09/2023 00:00,05/22/2023 19:22,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,140,5000,100,5000,FC5912
1231846,RM 82-KENAI LAKE BRIDGE,WATER,05/02/2023 08:35,FC5912-21,PS,,05/09/2023 00:00,05/22/2023 19:17,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,15300,,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,80,1000,100,1000,FC5912
1231846,RM 82-KENAI LAKE BRIDGE,WATER,05/02/2023 08:35,FC5912-21,PS,,05/09/2023 00:00,05/22/2023 19:17,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,120,300,50,300,FC5912
1231846,RM 82-KENAI LAKE BRIDGE,WATER,05/02/2023 08:35,FC5912-21,PS,,05/09/2023 00:00,05/22/2023 19:17,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,140,5000,100,5000,FC5912
1231846,MP42262-D1,WATER,05/18/2023 16:00,MP42262-D1,DUP,,05/18/2023 16:00,05/22/2023 10:48,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,27400,,,500,LOD,ug/l,5,,,,,,,,20,,9.2,0,20,3,,T,Metals,001,80,5000,500,250,FC5912
1231846,MP42262-D1,WATER,05/18/2023 16:00,MP42262-D1,DUP,,05/18/2023 16:00,05/22/2023 10:48,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,,,,10,LOD,ug/l,5,,,,,,,,20,,0,0,20,2,,T,Metals,001,110,130,10,5.0,FC5912
1231846,MP42262-D1,WATER,05/18/2023 16:00,MP42262-D1,DUP,,05/18/2023 16:00,05/22/2023 10:48,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,12500,,,250,LOD,ug/l,5,,,,,,,,20,,8.3,0,20,3,,T,Metals,001,120,1500,250,85.0,FC5912
1231846,MP42262-D1,WATER,05/18/2023 16:00,MP42262-D1,DUP,,05/18/2023 16:00,05/22/2023 10:48,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,10300,,,500,LOD,ug/l,5,,,,,,,,20,,9.3,0,20,3,,T,Metals,001,140,25000,500,180,FC5912
1231846,MP42262-D1,WATER,05/18/2023 16:00,MP42262-D1,DUP,,05/18/2023 16:00,05/22/2023 10:48,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,762,,,25,LOD,ug/l,5,,,,,,,,20,,7.9,0,20,3,,T,Metals,001,280,100,25,22.0,FC5912
1231846,MP42269-D1,WATER,05/19/2023 14:23,MP42269-D1,DUP,,05/19/2023 14:23,05/22/2023 16:56,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,61700,,,100,LOD,ug/l,1,,,,,,,,20,,3,0,20,3,,T,Metals,002,80,1000,100,50.0,FC5912
1231846,MP42269-D1,WATER,05/19/2023 14:23,MP42269-D1,DUP,,05/19/2023 14:23,05/22/2023 16:56,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,29300,,,50,LOD,ug/l,1,,,,,,,,20,,1,0,20,3,,T,Metals,002,120,300,50,17.0,FC5912
1231846,MP42269-D1,WATER,05/19/2023 14:23,MP42269-D1,DUP,,05/19/2023 14:23,05/22/2023 16:56,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,7370,,,100,LOD,ug/l,1,,,,,,,,20,,2.9,0,20,3,,T,Metals,002,140,5000,100,35.0,FC5912
1231846,MP42269-D1,WATER,05/19/2023 14:23,MP42269-D1,DUP,,05/19/2023 14:23,05/22/2023 16:56,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Zinc,7440-66-6,N,SW846 6010D,4.3,,,5.0,LOD,ug/l,1,,,,,,,,20,,0,0,20,2,,T,Metals,002,280,20,5.0,4.4,FC5912
1231846,MP42262-S1,WATER,05/18/2023 16:00,MP42262-S1,MS,,05/18/2023 16:00,05/22/2023 11:04,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,55700,,,500,LOD,ug/l,5,,,,,25000,122.8,70,130,25000,,,,3,,T,Metals,001,80,5000,500,250,FC5912
1231846,MP42262-S1,WATER,05/18/2023 16:00,MP42262-S1,MS,,05/18/2023 16:00,05/22/2023 11:04,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,128,N,,10,LOD,ug/l,5,,,,,250,51.2,70,130,0,,,,3,,T,Metals,001,110,130,10,5.00,FC5912
1231846,MP42262-S1,WATER,05/18/2023 16:00,MP42262-S1,MS,,05/18/2023 16:00,05/22/2023 11:04,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,42000,,,250,LOD,ug/l,5,,,,,26000,117.3,70,130,11500,,,,3,,T,Metals,001,120,1500,250,85.0,FC5912
1231846,MP42262-S1,WATER,05/18/2023 16:00,MP42262-S1,MS,,05/18/2023 16:00,05/22/2023 11:04,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,38400,,,500,LOD,ug/l,5,,,,,25000,116.1,70,130,9380,,,,3,,T,Metals,001,140,25000,500,180,FC5912
1231846,MP42262-S1,WATER,05/18/2023 16:00,MP42262-S1,MS,,05/18/2023 16:00,05/22/2023 11:04,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,1310,,,25,LOD,ug/l,5,,,,,500,121.2,70,130,704,,,,3,,T,Metals,001,280,100,25,22.0,FC5912
1231846,MP42269-S1,WATER,05/19/2023 14:23,MP42269-S1,MS,,05/19/2023 14:23,05/22/2023 17:11,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,88000,,,100,LOD,ug/l,1,,,,,25000,112.4,80,120,59900,,,,3,,T,Metals,002,80,1000,100,50.0,FC5912
1231846,MP42269-S1,WATER,05/19/2023 14:23,MP42269-S1,MS,,05/19/2023 14:23,05/22/2023 17:11,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,56600,,,50,LOD,ug/l,1,,,,,26000,106.2,80,120,29000,,,,3,,T,Metals,002,120,300,50,17.0,FC5912
1231846,MP42269-S1,WATER,05/19/2023 14:23,MP42269-S1,MS,,05/19/2023 14:23,05/22/2023 17:11,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,33800,,,100,LOD,ug/l,1,,,,,25000,106.6,80,120,7160,,,,3,,T,Metals,002,140,5000,100,35.0,FC5912
1231846,MP42269-S1,WATER,05/19/2023 14:23,MP42269-S1,MS,,05/19/2023 14:23,05/22/2023 17:11,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Zinc,7440-66-6,N,SW846 6010D,519,,,5.0,LOD,ug/l,1,,,,,500,102.9,80,120,0,,,,3,,T,Metals,002,280,20,5.0,4.40,FC5912
1231846,MP42262-S2,WATER,05/18/2023 16:00,MP42262-S2,MSD,,05/18/2023 16:00,05/22/2023 11:10,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,53700,,,500,LOD,ug/l,5,,,,,25000,114.8,70,130,,3.7,0,20,3,,T,Metals,001,80,5000,500,250,FC5912
1231846,MP42262-S2,WATER,05/18/2023 16:00,MP42262-S2,MSD,,05/18/2023 16:00,05/22/2023 11:10,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,167,*N,,10,LOD,ug/l,5,,,,,250,66.8,70,130,,26.4,0,20,3,,T,Metals,001,110,130,10,5.00,FC5912
1231846,MP42262-S2,WATER,05/18/2023 16:00,MP42262-S2,MSD,,05/18/2023 16:00,05/22/2023 11:10,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,40900,,,250,LOD,ug/l,5,,,,,26000,113.1,70,130,,2.7,0,20,3,,T,Metals,001,120,1500,250,85.0,FC5912
1231846,MP42262-S2,WATER,05/18/2023 16:00,MP42262-S2,MSD,,05/18/2023 16:00,05/22/2023 11:10,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,37200,,,500,LOD,ug/l,5,,,,,25000,111.3,70,130,,3.2,0,20,3,,T,Metals,001,140,25000,500,180,FC5912
1231846,MP42262-S2,WATER,05/18/2023 16:00,MP42262-S2,MSD,,05/18/2023 16:00,05/22/2023 11:10,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,1260,,,25,LOD,ug/l,5,,,,,500,111.2,70,130,,3.9,0,20,3,,T,Metals,001,280,100,25,22.0,FC5912
1231846,MP42269-S2,WATER,05/19/2023 14:23,MP42269-S2,MSD,,05/19/2023 14:23,05/22/2023 17:16,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,89300,,,100,LOD,ug/l,1,,,,,25000,117.6,80,120,,1.5,0,20,3,,T,Metals,002,80,1000,100,50.0,FC5912
1231846,MP42269-S2,WATER,05/19/2023 14:23,MP42269-S2,MSD,,05/19/2023 14:23,05/22/2023 17:16,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,57100,,,50,LOD,ug/l,1,,,,,26000,108.1,80,120,,0.9,0,20,3,,T,Metals,002,120,300,50,17.0,FC5912
1231846,MP42269-S2,WATER,05/19/2023 14:23,MP42269-S2,MSD,,05/19/2023 14:23,05/22/2023 17:16,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,33800,,,100,LOD,ug/l,1,,,,,25000,106.6,80,120,,0,0,20,3,,T,Metals,002,140,5000,100,35.0,FC5912
1231846,MP42269-S2,WATER,05/19/2023 14:23,MP42269-S2,MSD,,05/19/2023 14:23,05/22/2023 17:16,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Zinc,7440-66-6,N,SW846 6010D,518,,,5.0,LOD,ug/l,1,,,,,500,102.7,80,120,,0.2,0,20,3,,T,Metals,002,280,20,5.0,4.40,FC5912
1231846,MP42262-B1,WATER,05/18/2023 16:00,MP42262-B1,LCS,,05/18/2023 16:00,05/22/2023 10:34,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,26500,,,100,LOD,ug/l,1,,,,,25000,106,85,115,,,,,3,,T,Metals,001,80,1000,100,50.0,FC5912
1231846,MP42262-B1,WATER,05/18/2023 16:00,MP42262-B1,LCS,,05/18/2023 16:00,05/22/2023 10:34,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,255,,,2.0,LOD,ug/l,1,,,,,250,102,85,115,,,,,3,,T,Metals,001,110,25,2.0,1.00,FC5912
1231846,MP42262-B1,WATER,05/18/2023 16:00,MP42262-B1,LCS,,05/18/2023 16:00,05/22/2023 10:34,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,27400,,,50,LOD,ug/l,1,,,,,26000,105.4,85,115,,,,,3,,T,Metals,001,120,300,50,17.0,FC5912
1231846,MP42262-B1,WATER,05/18/2023 16:00,MP42262-B1,LCS,,05/18/2023 16:00,05/22/2023 10:34,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,26500,,,100,LOD,ug/l,1,,,,,25000,106,85,115,,,,,3,,T,Metals,001,140,5000,100,35.0,FC5912
1231846,MP42262-B1,WATER,05/18/2023 16:00,MP42262-B1,LCS,,05/18/2023 16:00,05/22/2023 10:34,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,530,,,5.0,LOD,ug/l,1,,,,,500,106,85,115,,,,,3,,T,Metals,001,280,20,5.0,4.40,FC5912
1231846,MP42269-B1,WATER,05/19/2023 14:23,MP42269-B1,LCS,,05/19/2023 14:23,05/22/2023 16:46,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,27200,,,100,LOD,ug/l,1,,,,,25000,108.8,80,120,,,,,3,,T,Metals,002,80,1000,100,50.0,FC5912
1231846,MP42269-B1,WATER,05/19/2023 14:23,MP42269-B1,LCS,,05/19/2023 14:23,05/22/2023 16:46,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,27500,,,50,LOD,ug/l,1,,,,,26000,105.8,80,120,,,,,3,,T,Metals,002,120,300,50,17.0,FC5912
1231846,MP42269-B1,WATER,05/19/2023 14:23,MP42269-B1,LCS,,05/19/2023 14:23,05/22/2023 16:46,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,26700,,,100,LOD,ug/l,1,,,,,25000,106.8,80,120,,,,,3,,T,Metals,002,140,5000,100,35.0,FC5912
1231846,MP42269-B1,WATER,05/19/2023 14:23,MP42269-B1,LCS,,05/19/2023 14:23,05/22/2023 16:46,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Zinc,7440-66-6,N,SW846 6010D,518,,,5.0,LOD,ug/l,1,,,,,500,103.6,80,120,,,,,3,,T,Metals,002,280,20,5.0,4.40,FC5912
1231846,MP42262-MB1,WATER,05/18/2023 16:00,MP42262-MB1,MB,,05/18/2023 16:00,05/22/2023 10:28,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Calcium,7440-70-2,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,001,80,1000,100,1000,FC5912
1231846,MP42262-MB1,WATER,05/18/2023 16:00,MP42262-MB1,MB,,05/18/2023 16:00,05/22/2023 10:28,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Copper,7440-50-8,N,EPA 200.7,0,U,,2.0,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,001,110,25,2.0,25,FC5912
1231846,MP42262-MB1,WATER,05/18/2023 16:00,MP42262-MB1,MB,,05/18/2023 16:00,05/22/2023 10:28,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Iron,7439-89-6,N,EPA 200.7,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,001,120,300,50,300,FC5912
1231846,MP42262-MB1,WATER,05/18/2023 16:00,MP42262-MB1,MB,,05/18/2023 16:00,05/22/2023 10:28,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Magnesium,7439-95-4,N,EPA 200.7,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,001,140,5000,100,5000,FC5912
1231846,MP42262-MB1,WATER,05/18/2023 16:00,MP42262-MB1,MB,,05/18/2023 16:00,05/22/2023 10:28,MA19432,MP42262,EPA 200.7,05/18/2023 16:00,Zinc,7440-66-6,N,EPA 200.7,0,U,,5.0,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,001,280,20,5.0,20,FC5912
1231846,MP42269-MB1,WATER,05/19/2023 14:23,MP42269-MB1,MB,,05/19/2023 14:23,05/22/2023 16:31,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,80,1000,100,1000,FC5912
1231846,MP42269-MB1,WATER,05/19/2023 14:23,MP42269-MB1,MB,,05/19/2023 14:23,05/22/2023 16:31,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,002,120,300,50,300,FC5912
1231846,MP42269-MB1,WATER,05/19/2023 14:23,MP42269-MB1,MB,,05/19/2023 14:23,05/22/2023 16:31,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,002,140,5000,100,5000,FC5912
1231846,MP42269-MB1,WATER,05/19/2023 14:23,MP42269-MB1,MB,,05/19/2023 14:23,05/22/2023 16:31,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Zinc,7440-66-6,N,SW846 6010D,0,U,,5.0,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,002,280,20,5.0,20,FC5912
1231846,MP42269-MB2A,WATER,05/19/2023 14:23,MP42269-MB2A,MB,,05/19/2023 14:23,05/22/2023 19:47,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Calcium,7440-70-2,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,3,,T,Metals,002,80,1000,100,1000,FC5912
1231846,MP42269-MB2A,WATER,05/19/2023 14:23,MP42269-MB2A,MB,,05/19/2023 14:23,05/22/2023 19:47,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Iron,7439-89-6,N,SW846 6010D,0,U,,50,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,002,120,300,50,300,FC5912
1231846,MP42269-MB2A,WATER,05/19/2023 14:23,MP42269-MB2A,MB,,05/19/2023 14:23,05/22/2023 19:47,MA19429,MP42269,SW846 3010A,05/19/2023 14:23,Magnesium,7439-95-4,N,SW846 6010D,0,U,,100,LOD,ug/l,1,,,,,,,,,,,,,2,,T,Metals,002,140,5000,100,5000,FC5912
