"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","CCV for HBN 1783690 (VMS/18119","1","","1464765","CCV","","08/06/2018 11:42","08/04/2018 02:58","VMS18119","","","","Toluene",".","108-88-3","N","EPA 602/624",29.9,"=","",,0.5,"ug/L",1,5,5,,,30,99.6,80,120,,,,,3,"","Volatile GC/MS",90,2,"FDR",1,0.5,0.31
"","CCV for HBN 1783690 (VMS/18119","1","","1464765","CCV","","08/06/2018 11:42","08/04/2018 02:58","VMS18119","","","","Toluene-d8 (surr)",".","2037-26-5","S","EPA 602/624",100,"=","",,0,"%",1,5,5,,,30,100,80,120,,,,,3,"","Volatile GC/MS",90,68,"FDR",0,0,0
"","CCV for HBN 1783690 (VMS/18119","1","","1464765","CCV","","08/06/2018 11:42","08/04/2018 02:58","VMS18119","","","","Xylenes (total)",".","1330-20-7","N","EPA 602/624",95.4,"=","",,1.5,"ug/L",1,5,5,,,90,106,80,120,,,,,3,"","Volatile GC/MS",90,63,"FDR",3,1.5,1
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Arsenic",".","7440-38-2","N","EP200.8",51.7,"=","",,1,"ug/L",1,100,100,,,50,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Cadmium",".","7440-43-9","N","EP200.8",24.9,"=","",,0.1,"ug/L",1,100,100,,,25,99.4,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Chromium",".","7440-47-3","N","EP200.8",47.5,"=","",,0.4,"ug/L",1,100,100,,,50,95.1,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.312
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Copper",".","7440-50-8","N","EP200.8",51.4,"=","",,0.2,"ug/L",1,100,100,,,50,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.04,"ug/L",1,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.0248
"","CCV for HBN 1783709 (MMS/10267","1","","1464829","CCV","","08/06/2018 13:06","08/04/2018 20:29","MMS10267","","","","Zinc",".","7440-66-6","N","EP200.8",52.1,"=","",,1,"ug/L",1,100,100,,,50,104,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",2,1,1
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Arsenic",".","7440-38-2","N","EP200.8",52.5,"=","",,1,"ug/L",1,100,100,,,50,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Cadmium",".","7440-43-9","N","EP200.8",24.8,"=","",,0.1,"ug/L",1,100,100,,,25,99,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Chromium",".","7440-47-3","N","EP200.8",49.2,"=","",,0.4,"ug/L",1,100,100,,,50,98.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.312
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Copper",".","7440-50-8","N","EP200.8",52.1,"=","",,0.2,"ug/L",1,100,100,,,50,104,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Lead",".","7439-92-1","N","EP200.8",10.3,"=","",,0.04,"ug/L",1,100,100,,,10,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.0248
"","CCV for HBN 1783709 (MMS/10267","1","","1464831","CCV","","08/06/2018 13:07","08/04/2018 21:05","MMS10267","","","","Zinc",".","7440-66-6","N","EP200.8",52.7,"=","",,1,"ug/L",1,100,100,,,50,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",2,1,1
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Arsenic",".","7440-38-2","N","EP200.8",51.5,"=","",,1,"ug/L",1,100,100,,,50,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Cadmium",".","7440-43-9","N","EP200.8",26.1,"=","",,0.1,"ug/L",1,100,100,,,25,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Chromium",".","7440-47-3","N","EP200.8",48.8,"=","",,0.4,"ug/L",1,100,100,,,50,97.5,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.312
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Copper",".","7440-50-8","N","EP200.8",52.7,"=","",,0.2,"ug/L",1,100,100,,,50,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Lead",".","7439-92-1","N","EP200.8",10.2,"=","",,0.04,"ug/L",1,100,100,,,10,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.0248
"","CCV for HBN 1783709 (MMS/10267","1","","1464833","CCV","","08/06/2018 13:07","08/04/2018 21:40","MMS10267","","","","Zinc",".","7440-66-6","N","EP200.8",53.5,"=","",,1,"ug/L",1,100,100,,,50,107,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",2,1,1
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Arsenic",".","7440-38-2","N","EP200.8",52.1,"=","",,1,"ug/L",1,100,100,,,50,104,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Cadmium",".","7440-43-9","N","EP200.8",25.6,"=","",,0.1,"ug/L",1,100,100,,,25,102,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Chromium",".","7440-47-3","N","EP200.8",49.4,"=","",,0.4,"ug/L",1,100,100,,,50,98.7,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.312
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Copper",".","7440-50-8","N","EP200.8",52.3,"=","",,0.2,"ug/L",1,100,100,,,50,105,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Lead",".","7439-92-1","N","EP200.8",10.3,"=","",,0.04,"ug/L",1,100,100,,,10,103,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.0248
"","CCV for HBN 1783709 (MMS/10267","1","","1464835","CCV","","08/06/2018 13:07","08/04/2018 22:30","MMS10267","","","","Zinc",".","7440-66-6","N","EP200.8",53.1,"=","",,1,"ug/L",1,100,100,,,50,106,85,115,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",2,1,1
"","CCV for HBN 1783791 [WDA/4362]","1","","1465166","CCV","","08/07/2018 14:30","08/07/2018 13:59","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.238,"=","",,0.01,"mg/L",1,10,10,,,0.25,95.4,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","CCV for HBN 1783791 [WDA/4362]","1","","1465168","CCV","","08/07/2018 14:30","08/07/2018 14:09","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.245,"=","",,0.01,"mg/L",1,10,10,,,0.25,98.1,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","EPA 602/624",103,"=","",,0,"%",1,5,5,,,30,103,81,118,,,,,3,"","Volatile GC/MS",90,62,"FDR",0,0,0
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","EPA 602/624",98.1,"=","",,0,"%",1,5,5,,,30,98.1,85,114,,,,,3,"","Volatile GC/MS",90,69,"FDR",0,0,0
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","Benzene",".","71-43-2","N","EPA 602/624",0,"U","",,0.2,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,1,"FDR",0.4,0.2,0.12
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","Ethylbenzene",".","100-41-4","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,3,"FDR",1,0.5,0.31
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","o-Xylene",".","95-47-6","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,58,"FDR",1,0.5,0.31
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","P & M -Xylene",".","P & M -Xylene","N","EPA 602/624",0,"U","",,1,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,55,"FDR",2,1,0.62
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","Toluene",".","108-88-3","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,2,"FDR",1,0.5,0.31
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","Toluene-d8 (surr)",".","2037-26-5","S","EPA 602/624",101,"=","",,0,"%",1,5,5,,,30,101,89,112,,,,,3,"","Volatile GC/MS",90,68,"FDR",0,0,0
"","IB for HBN 1783638 (VMS/18114)","1","","1464465","IB","","08/03/2018 14:29","08/02/2018 10:51","VMS18114","","","","Xylenes (total)",".","1330-20-7","N","EPA 602/624",0,"U","",,1.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,63,"FDR",3,1.5,1
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","EPA 602/624",102,"=","",,0,"%",1,5,5,,,30,102,81,118,,,,,3,"","Volatile GC/MS",90,62,"FDR",0,0,0
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","EPA 602/624",99.4,"=","",,0,"%",1,5,5,,,30,99.4,85,114,,,,,3,"","Volatile GC/MS",90,69,"FDR",0,0,0
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","Benzene",".","71-43-2","N","EPA 602/624",0,"U","",,0.2,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,1,"FDR",0.4,0.2,0.12
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","Ethylbenzene",".","100-41-4","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,3,"FDR",1,0.5,0.31
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","o-Xylene",".","95-47-6","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,58,"FDR",1,0.5,0.31
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","P & M -Xylene",".","P & M -Xylene","N","EPA 602/624",0,"U","",,1,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,55,"FDR",2,1,0.62
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","Toluene",".","108-88-3","N","EPA 602/624",0,"U","",,0.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,2,"FDR",1,0.5,0.31
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","Toluene-d8 (surr)",".","2037-26-5","S","EPA 602/624",100,"=","",,0,"%",1,5,5,,,30,100,89,112,,,,,3,"","Volatile GC/MS",90,68,"FDR",0,0,0
"","IB for HBN 1783690 (VMS/18119)","1","","1464764","IB","","08/06/2018 11:42","08/04/2018 02:41","VMS18119","","","","Xylenes (total)",".","1330-20-7","N","EPA 602/624",0,"U","",,1.5,"ug/L",1,5,5,,,,,,,,,,,3,"","Volatile GC/MS",90,63,"FDR",3,1.5,1
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",0,"U","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",0.0152,"J","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICB for HBN 1783478 (WFI/2731)","1","","1463729","ICB","","08/01/2018 17:16","08/01/2018 09:34","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0165,"J","",,0.025,"mg/L",1,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",1.27,"=","",,0.025,"mg/L",1,5,5,,,1.25,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",1.14,"=","",,0.025,"mg/L",1,5,5,,,1.25,91.2,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783478 (WFI/2731)","1","","1463739","ICV","","08/01/2018 17:18","08/01/2018 09:32","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",2.41,"=","",,0.025,"mg/L",1,5,5,,,2.5,96.5,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.05,0.025,0.0125
"","ICV for HBN 1783505 [WDA/4358]","1","","1463854","CCV","","08/02/2018 10:05","08/01/2018 17:21","WDA4358","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.249,"=","",,0.01,"mg/L",1,10,10,,,0.25,99.7,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Arsenic",".","7440-38-2","N","EP200.8",51.3,"=","",,1,"ug/L",1,100,100,,,50,103,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",2,1,0.6
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Cadmium",".","7440-43-9","N","EP200.8",24.7,"=","",,0.1,"ug/L",1,100,100,,,25,98.7,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.2,0.1,0.06
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Chromium",".","7440-47-3","N","EP200.8",48.8,"=","",,0.4,"ug/L",1,100,100,,,50,97.6,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",0.8,0.4,0.312
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Copper",".","7440-50-8","N","EP200.8",51.3,"=","",,0.2,"ug/L",1,100,100,,,50,103,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",0.4,0.2,0.124
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Lead",".","7439-92-1","N","EP200.8",10.1,"=","",,0.04,"ug/L",1,100,100,,,10,101,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.08,0.04,0.0248
"","ICV for HBN 1783709 [MMS/10267","1","","1464816","ICV","","08/06/2018 13:00","08/04/2018 16:50","MMS10267","","","","Zinc",".","7440-66-6","N","EP200.8",51.9,"=","",,1,"ug/L",1,100,100,,,50,104,90,110,,,,,3,"","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",2,1,1
"","ICV for HBN 1783791 [WDA/4362]","1","","1465164","CCV","","08/07/2018 14:30","08/07/2018 13:47","WDA4362","","","","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.241,"=","",,0.01,"mg/L",1,10,10,,,0.25,96.4,90,110,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LABREFQC","1","07/31/2018 10:10","1184103001","OS","","07/31/2018 16:00","08/01/2018 10:30","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",0.269,"=","",,0.1,"mg/L",2,5,5,,,,,,,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","LABREFQC","1","07/31/2018 11:07","1184120001","OS","","07/31/2018 16:00","08/07/2018 14:03","WDA4362","WXX12463","SM21 4500P-B,E","08/06/2018 12:14","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0,"U","",,0.02,"mg/L",1,25,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.02,0.01,0.005
"","LABREFQC","1","07/31/2018 11:26","1184094001","OS","","07/31/2018 16:04","08/01/2018 17:45","WDA4358","WXX12458","SM21 4500P-B,E","08/01/2018 12:31","Total Phosphorus","T","Total Phosph.","N","SM21 4500P-B,E",0.315,"=","",,0.1,"mg/L",1,2.5,25,,,,,,,,,,,3,"","Waters Department",20,266,"DMM",0.2,0.1,0.05
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Arsenic",".","7440-38-2","N","EP200.8",0,"U","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",5,2.5,1.5
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Cadmium",".","7440-43-9","N","EP200.8",0,"U","",,0.25,"ug/L",1,20,50,,,,,,,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.5,0.25,0.15
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Chromium",".","7440-47-3","N","EP200.8",0,"U","",,1,"ug/L",1,20,50,,,,,,,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",2,1,0.78
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Copper",".","7440-50-8","N","EP200.8",10.6,"=","",,0.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",1,0.5,0.31
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Lead",".","7439-92-1","N","EP200.8",0.369,"=","",,0.1,"ug/L",1,20,50,,,,,,,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.2,0.1,0.062
"","LABREFQC","9","07/31/2018 12:00","1463805","OS","","08/02/2018 08:11","08/04/2018 21:20","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Zinc",".","7440-66-6","N","EP200.8",15.9,"=","",,2.5,"ug/L",1,20,50,,,,,,,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",5,2.5,2.5
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","",".","Nitrate","N","SM21 4500NO3-F",2.54,"=","",,0.05,"mg/L",2,5,5,,,2.5,102,70,130,,,,,3,"","Waters Department",20,9,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","",".","Nitrite","N","SM21 4500NO3-F",2.28,"=","",,0.05,"mg/L",2,5,5,,,2.5,91.2,90,110,,,,,3,"","Waters Department",20,10,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783478 (WFI/2731)","1","","1463728","LCS","","08/01/2018 17:16","08/01/2018 09:32","WFI2731","","","","Total Nitrate/Nitrite-N",".","Nitrate+Nitrite","N","SM21 4500NO3-F",4.82,"=","",,0.05,"mg/L",2,5,5,,,5,96.5,90,110,,,,,3,"","Waters Department",20,11,"AYC",0.1,0.05,0.025
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Arsenic",".","7440-38-2","N","EP200.8",1020,"=","",,2.5,"ug/L",1,20,50,,,1000,102,85,115,,,,,3,"(<10)","Metals by ICP/MS (Provisional Cert)",15,3,"DSH",5,2.5,1.5
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Cadmium",".","7440-43-9","N","EP200.8",103,"=","",,0.25,"ug/L",1,20,50,,,100,103,85,115,,,,,3,"(<5)","Metals by ICP/MS (Provisional Cert)",15,7,"DSH",0.5,0.25,0.15
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Chromium",".","7440-47-3","N","EP200.8",416,"=","",,1,"ug/L",1,20,50,,,400,104,85,115,,,,,3,"(<100)","Metals by ICP/MS (Provisional Cert)",15,9,"DSH",2,1,0.78
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Copper",".","7440-50-8","N","EP200.8",1030,"=","",,0.5,"ug/L",1,20,50,,,1000,103,85,115,,,,,3,"(<1000)","Metals by ICP/MS (Provisional Cert)",15,11,"DSH",1,0.5,0.31
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Lead",".","7439-92-1","N","EP200.8",1090,"=","",,0.1,"ug/L",1,20,50,,,1000,109,85,115,,,,,3,"(<15)","Metals by ICP/MS (Provisional Cert)",15,13,"DSH",0.2,0.1,0.062
"","LCS for HBN 1783494 [MXX/31800","1","","1463802","LCS","","08/02/2018 08:10","08/04/2018 20:38","MMS10267","MXX31800","E200.2","08/02/2018 08:00","Zinc",".","7440-66-6","N","EP200.8",1040,"=","",,2.5,"ug/L",1,20,50,,,1000,104,85,115,,,,,3,"(<5000)","Metals by ICP/MS (Provisional Cert)",15,32,"DSH",5,2.5,2.5
